	id	cycle	setting1	setting2	setting3	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	av1	av2	av3	av4	av5	av6	av7	av8	av9	av10	av11	av12	av13	av14	av15	av16	av17	av18	av19	av20	av21	sd1	sd2	sd3	sd4	sd5	sd6	sd7	sd8	sd9	sd10	sd11	sd12	sd13	sd14	sd15	sd16	sd17	sd18	sd19	sd20	sd21	ttf	label_bnc	label_mcc
77	1	78	0.004	0.0002	100.0	518.67	641.99	1580.76	1404.1	14.62	21.61	553.47	2388.08	9042.37	1.3	47.4	522.28	2388.16	8133.91	8.3793	0.03	392	2388	100.0	38.88	23.3486	518.67	642.3339999999997	1584.648	1400.0620000000006	14.62	21.61	553.874	2388.0600000000004	9046.706000000002	1.3	47.40999999999998	521.8960000000002	2388.07	8133.679999999991	8.421499999999998	0.03	391.8	2388.0	100.0	38.916	23.36010000000001	0.0	0.4219360141066	3.319528580988644	3.4596994089084903	0.0	0.0	0.4610097612847371	0.02345207880060586	5.825498261959653	0.0	0.12845232578666335	0.3450072463007265	0.07314369419179549	2.437108942990172	0.035231590937679025	0.0	1.0954451150102946	0.0	0.0	0.08905054744357516	0.060739525846030824	114	0	0
269	2	78	0.0004	-0.0001	100.0	518.67	642.44	1587.2	1394.24	14.62	21.61	554.83	2387.99	9058.82	1.3	47.12	522.57	2387.98	8135.85	8.4018	0.03	391	2388	100.0	38.96	23.5367	518.67	642.09	1584.9919999999993	1395.2099999999996	14.62	21.606	554.7500000000001	2388.004000000001	9055.429999999997	1.3	47.07999999999999	522.3040000000002	2388.033999999999	8136.589999999995	8.398440000000006	0.03	391.6	2388.0	100.0	38.982	23.46304000000002	0.0	0.330075748881528	4.099813410388533	3.259739253376293	0.0	0.005477225575051221	0.6772370338367407	0.03714835124274395	3.978165406309997	0.0	0.11789826122553833	0.26987033923693937	0.037815340800684175	2.241238496902172	0.02755490881857581	0.0	0.5477225575052251	0.0	0.0	0.06978538528945265	0.05509617046582437	209	0	0
556	3	78	-0.0003	-0.0005	100.0	518.67	642.43	1579.52	1400.53	14.62	21.61	553.62	2388.06	9064.15	1.3	47.38	521.57	2388.09	8140.42	8.4174	0.03	390	2388	100.0	38.97	23.3301	518.67	642.586	1586.9740000000006	1404.9200000000005	14.62	21.61000000000001	553.9480000000002	2388.032	9063.182000000006	1.3	47.256000000000036	522.0720000000001	2388.048	8142.296000000004	8.412319999999996	0.03	391.8	2388.0	100.0	38.94600000000001	23.388839999999966	0.0	0.2844819853700513	5.099728424142212	2.5269843687661395	0.0	0.0	0.3075223569094677	0.02387467277328112	4.176615854962275	0.0	0.10830512453249183	0.3866135020920882	0.037013511046507436	2.0229260985068334	0.02099695215978082	0.0	1.0954451150103883	0.0	0.0	0.11414902540101148	0.03470371738013858	101	0	0
735	4	78	-0.0014	0.0001	100.0	518.67	642.66	1587.09	1408.49	14.62	21.61	554.03	2388.06	9053.78	1.3	47.46	521.53	2388.04	8137.48	8.4084	0.03	392	2388	100.0	38.78	23.3512	518.67	642.4620000000002	1589.2099999999987	1404.0599999999986	14.62	21.61000000000001	553.6920000000001	2388.0639999999994	9058.368	1.3	47.38800000000002	521.6639999999999	2388.0819999999994	8138.699999999998	8.417219999999991	0.03	393.0	2388.0	100.0	38.82800000000001	23.309879999999996	0.0	0.3596109008359044	2.3282504160844537	4.54889547033113	0.0	0.0	0.3667696824985439	0.03209361307320804	3.679289333560348	0.0	0.06833739825303743	0.3077011537192235	0.038987177379002105	1.3466439766924871	0.009615196305851798	0.0	0.9999999999998668	0.0	0.0	0.07981227975689076	0.059456597615395165	111	0	0
924	5	78	0.0011	-0.0005	100.0	518.67	642.15	1593.61	1407.48	14.62	21.61	554.27	2387.97	9064.12	1.3	47.16	521.77	2387.99	8151.45	8.3796	0.03	390	2388	100.0	39.02	23.3962	518.67	642.3640000000001	1582.8239999999978	1401.8080000000007	14.62	21.61000000000001	554.1759999999999	2388.016000000001	9068.384000000004	1.3	47.27000000000002	522.3900000000001	2387.974000000001	8150.288000000002	8.397020000000001	0.03	391.2	2388.0	100.0	38.92600000000003	23.413139999999995	0.0	0.36821189551666	7.13008274846774	4.6019854410893	0.0	0.0	0.4619307307376169	0.029664793948771487	5.460781079659996	0.0	0.16763054614240033	0.5216799785308668	0.02073644135303016	3.4702190132623416	0.029118670986154362	0.0	1.3038404810405282	0.0	0.0	0.0937016542009334	0.041179825157481705	191	0	0
78	1	79	0.0022	-0.0002	100.0	518.67	642.12	1582.46	1403.93	14.62	21.61	553.77	2388.04	9047.86	1.3	47.35	521.85	2388.13	8135.4	8.4132	0.03	394	2388	100.0	38.9	23.3121	518.67	642.1659999999998	1584.2100000000007	1400.5520000000006	14.62	21.61	553.8219999999999	2388.054000000001	9047.108000000002	1.3	47.36399999999999	521.816	2388.1020000000003	8134.2259999999915	8.421439999999999	0.03	392.2	2388.0	100.0	38.936	23.34612000000001	0.0	0.23712865706241276	3.460679124102707	3.860967495330892	0.0	0.0	0.453618782679621	0.02408318915902372	5.821011080567358	0.0	0.08677557259967372	0.2832490070591557	0.04969909455946722	2.45996544691269	0.03524887232238716	0.0	1.4832396974191049	0.0	0.0	0.06426507605223017	0.06245868234281325	113	0	0
270	2	79	0.0021	0.0004	100.0	518.67	641.62	1585.59	1398.51	14.62	21.61	554.19	2388.0	9057.44	1.3	47.23	522.26	2388.09	8135.02	8.3931	0.03	390	2388	100.0	39.15	23.2873	518.67	641.936	1585.3020000000001	1395.6860000000001	14.62	21.608	554.5160000000003	2388.0020000000004	9054.805999999997	1.3	47.07599999999999	522.3620000000002	2388.045999999999	8135.8339999999935	8.398420000000005	0.03	391.4	2388.0	100.0	38.99800000000001	23.440200000000022	0.0	0.33470882868517776	4.0683129181519035	3.5851889768883782	0.0	0.004472135955000875	0.6128458207413658	0.03701351104739229	3.1256807258540533	0.0	0.11081516141758453	0.20302709178802555	0.045055521302387234	1.924559689901581	0.027559698837251952	0.0	0.8944271909999282	0.0	0.0	0.09833615815150527	0.09569665615892696	208	0	0
557	3	79	0.0006	0.0004	100.0	518.67	642.31	1582.4	1403.49	14.62	21.61	553.6	2388.03	9063.54	1.3	47.28	522.72	2388.0	8144.12	8.384	0.03	393	2388	100.0	38.92	23.3451	518.67	642.498	1585.5260000000005	1404.4660000000006	14.62	21.61000000000001	553.788	2388.032	9063.844000000006	1.3	47.28400000000003	522.2600000000001	2388.0399999999995	8142.694000000005	8.404899999999994	0.03	392.0	2388.0	100.0	38.944000000000024	23.380959999999966	0.0	0.2890847626563427	5.180717131826519	2.542209668770317	0.0	0.0	0.20437710243293453	0.02387467277328112	3.840544232255912	0.0	0.08677557259964724	0.4346837931186528	0.043011626335064765	2.172344355764824	0.02352201096845567	0.0	1.224744871391627	0.0	0.0	0.1145862120850529	0.040003974802518376	100	0	0
736	4	79	0.0014	0.0004	100.0	518.67	642.14	1592.26	1407.47	14.62	21.61	553.13	2388.1	9056.85	1.3	47.39	521.93	2388.1	8136.08	8.4384	0.03	393	2388	100.0	39.05	23.4146	518.67	642.3700000000002	1590.0419999999988	1404.0059999999985	14.62	21.61000000000001	553.6560000000002	2388.0619999999994	9058.411999999998	1.3	47.40400000000002	521.7159999999999	2388.09	8138.115999999997	8.418699999999992	0.03	392.8	2388.0	100.0	38.89000000000001	23.31552	0.0	0.374032084185244	2.5637999141895964	4.495578939357972	0.0	0.0	0.4187839538473946	0.028635642128358212	3.654541010858973	0.0	0.053197744313032036	0.3301211898683881	0.03741657386729216	1.755200843198886	0.012425377257857079	0.0	0.8366600265339521	0.0	0.0	0.10931605554535972	0.06908738669250117	110	0	0
925	5	79	-0.0004	-0.0001	100.0	518.67	642.16	1583.08	1401.35	14.62	21.61	554.27	2388.02	9066.15	1.3	47.2	522.78	2387.99	8159.16	8.4122	0.03	392	2388	100.0	39.1	23.4195	518.67	642.3860000000002	1584.203999999998	1401.3640000000007	14.62	21.61000000000001	554.344	2388.018000000001	9066.762000000006	1.3	47.26600000000001	522.3380000000002	2387.976000000001	8152.19	8.40316	0.03	391.0	2388.0	100.0	38.94600000000003	23.40675999999999	0.0	0.3474622281629539	6.118682864800348	4.495345370491373	0.0	0.0	0.20292855885739386	0.029495762407942883	4.375770789241684	0.0	0.1693517050401304	0.4485197877462977	0.021908902299974824	5.205453870705116	0.02825177870506332	0.0	0.9999999999999822	0.0	0.0	0.12033287165190013	0.03590338424161077	190	0	0
79	1	80	-0.0002	-0.0004	100.0	518.67	641.94	1591.96	1393.58	14.62	21.61	553.91	2388.06	9043.67	1.3	47.64	521.52	2388.1	8134.66	8.4235	0.03	392	2388	100.0	38.89	23.3613	518.67	642.1619999999998	1586.1380000000006	1400.3040000000005	14.62	21.61	553.8839999999999	2388.052000000001	9047.378	1.3	47.44799999999999	521.7660000000002	2388.1	8135.131999999992	8.41372	0.03	392.2	2388.0	100.0	38.936	23.34796000000001	0.0	0.2415988410572835	4.631675722673271	4.332254609323169	0.0	0.0	0.4365546930223405	0.022803508503480112	5.569270149676878	0.0	0.11211601134541148	0.3138152322625407	0.04949747468335899	0.9371072510697442	0.027490671144954192	0.0	1.4832396974191049	0.0	0.0	0.06426507605223017	0.06281339825228745	112	0	0
271	2	80	0.0027	-0.0	100.0	518.67	641.37	1588.33	1394.0	14.62	21.61	554.94	2387.99	9056.41	1.3	47.2	523.26	2388.03	8138.12	8.3889	0.03	391	2388	100.0	38.95	23.4198	518.67	641.8820000000002	1587.314	1396.358	14.62	21.61	554.4140000000003	2388.010000000001	9055.383999999996	1.3	47.09799999999999	522.5060000000002	2388.037999999999	8136.783999999994	8.397320000000006	0.03	391.2	2388.0	100.0	38.99	23.439960000000024	0.0	0.4081298812876091	1.1920276842431663	2.575697963659935	0.0	5.960816896317432e-09	0.4352355683997224	0.02549509756886267	3.0954854223473403	0.0	0.12437845472590467	0.4571433035712046	0.043243496619273104	1.5376703157688212	0.027868297400452047	0.0	0.8366600265340667	0.0	0.0	0.10074720839803672	0.09575833123023766	207	0	0
558	3	80	-0.0003	-0.0003	100.0	518.67	641.74	1580.95	1405.37	14.62	21.61	553.21	2388.03	9062.23	1.3	47.34	521.97	2387.99	8148.72	8.3935	0.03	392	2388	100.0	39.03	23.5181	518.67	642.3960000000002	1583.2700000000007	1404.144000000001	14.62	21.61000000000001	553.684	2388.028	9064.472000000003	1.3	47.302000000000035	522.2060000000004	2388.0399999999995	8143.442000000005	8.402739999999996	0.03	392.0	2388.0	100.0	38.93000000000002	23.402579999999965	0.0	0.4459035770209261	3.8048587358791184	2.2265399165498483	0.0	0.0	0.3330615558702216	0.02167948338950862	3.042683026525643	0.0	0.08729261137115492	0.4541255333054793	0.043011626335064765	3.4338637130832637	0.024080137042802704	0.0	1.224744871391627	0.0	0.0	0.0930053761886938	0.07420951421482752	99	0	0
737	4	80	-0.0	0.0001	100.0	518.67	642.98	1588.2	1405.22	14.62	21.61	554.66	2388.05	9059.21	1.3	47.36	521.78	2388.06	8136.75	8.3982	0.03	394	2388	100.0	38.92	23.2887	518.67	642.4820000000002	1589.0479999999989	1404.9559999999979	14.62	21.61000000000001	553.7620000000002	2388.056	9058.793999999998	1.3	47.39000000000002	521.6819999999999	2388.074	8137.699999999998	8.41643999999999	0.03	393.0	2388.0	100.0	38.90400000000001	23.312199999999994	0.0	0.4654245373849873	1.9339519125348457	4.040387357667826	0.0	0.0	0.5976370135793858	0.02701851217500019	3.6087851141417473	0.0	0.05385164807129232	0.30800974010593274	0.02607680962068224	1.7898184265362924	0.015228525864313825	0.0	0.9999999999998668	0.0	0.0	0.10737783756435566	0.07009283130248871	109	0	0
926	5	80	-0.0032	0.0003	100.0	518.67	642.18	1582.73	1396.24	14.62	21.61	554.33	2388.01	9067.12	1.3	47.34	522.68	2387.95	8152.08	8.422	0.03	391	2388	100.0	39.08	23.4154	518.67	642.354	1585.375999999998	1401.6020000000005	14.62	21.61000000000001	554.378	2388.014000000001	9065.672000000006	1.3	47.31800000000002	522.45	2387.972000000001	8152.412000000001	8.397860000000001	0.03	391.2	2388.0	100.0	39.00200000000003	23.419279999999997	0.0	0.3599027646461955	4.776775062738919	4.090784765787351	0.0	0.0	0.17697457444494566	0.02880972058212258	3.0432006177688216	0.0	0.1342385935563933	0.4503887209954974	0.0248997991956588	5.163920022622627	0.01838091401426864	0.0	0.836660026534073	0.0	0.0	0.0985900603509085	0.01959226888343245	189	0	0
80	1	81	-0.0018	-0.0004	100.0	518.67	642.73	1584.82	1402.04	14.62	21.61	553.88	2388.1	9045.31	1.3	47.43	521.66	2388.05	8128.87	8.4247	0.03	392	2388	100.0	38.77	23.373	518.67	642.2659999999997	1585.2600000000007	1400.9240000000002	14.62	21.61	553.928	2388.068000000001	9045.13	1.3	47.445999999999984	521.7819999999999	2388.104	8133.617999999993	8.41874	0.03	392.6	2388.0	100.0	38.885999999999996	23.334000000000003	0.0	0.3534543817809921	4.308572849564092	4.310015081180322	0.0	0.0	0.4190703998135492	0.02280350850328069	2.1766143434543883	0.0	0.1123832727767098	0.3038420642373277	0.04277849927280783	2.718155624684327	0.026543040519126117	0.0	0.8944271909998825	0.0	0.0	0.07829431652426798	0.04012499221184285	111	0	0
272	2	81	0.0006	-0.0001	100.0	518.67	641.72	1578.31	1390.12	14.62	21.61	555.25	2388.02	9053.0	1.3	47.25	522.62	2388.07	8135.81	8.4162	0.03	391	2388	100.0	39.08	23.4685	518.67	641.8240000000001	1585.5939999999996	1394.45	14.62	21.60999999999999	554.6540000000001	2388.004000000001	9055.557999999995	1.3	47.149999999999984	522.6140000000001	2388.037999999999	8136.687999999993	8.407980000000006	0.03	391.0	2388.0	100.0	39.03	23.441840000000024	0.0	0.40599261077004745	4.2367593748054215	3.014299255217135	0.0	5.960816896317432e-09	0.5089498993024939	0.015165750889624168	2.8840804426992306	0.0	0.12227019260637695	0.3902307009963216	0.043243496619273104	1.5903050021917635	0.02067672604644857	0.0	0.7071067811865148	0.0	0.0	0.08455767262643599	0.09631867939293942	206	0	0
559	3	81	-0.0007	0.0002	100.0	518.67	642.55	1581.73	1402.65	14.62	21.61	553.88	2388.1	9056.0	1.3	47.46	521.34	2387.96	8144.95	8.4145	0.03	391	2388	100.0	38.86	23.3728	518.67	642.4020000000003	1581.7460000000005	1403.606000000001	14.62	21.61000000000001	553.6780000000001	2388.048	9063.134000000004	1.3	47.32400000000004	522.0240000000003	2388.0199999999995	8144.366000000004	8.409379999999995	0.03	391.8	2388.0	100.0	38.91200000000002	23.395839999999968	0.0	0.4481852295648033	1.7102719082042552	2.189995433783077	0.0	0.0	0.32820725159369263	0.03271085446756946	4.916292302124172	0.0	0.11260550608204745	0.5931525941946763	0.053385391260019975	2.9785197666015355	0.02108072579395984	0.0	1.3038404810405773	0.0	0.0	0.09679876032264093	0.07528703739688927	98	0	0
738	4	81	-0.0003	0.0	100.0	518.67	642.26	1582.27	1408.32	14.62	21.61	553.51	2388.04	9052.44	1.3	47.39	521.35	2388.06	8135.47	8.4252	0.03	392	2388	100.0	38.82	23.34	518.67	642.5620000000001	1587.7459999999992	1405.5319999999979	14.62	21.61000000000001	553.7520000000002	2388.055999999999	9057.048	1.3	47.38400000000002	521.5619999999997	2388.0660000000003	8136.647999999997	8.418639999999991	0.03	393.0	2388.0	100.0	38.90400000000001	23.32785999999999	0.0	0.3524485778097031	3.6178073469984446	4.322102497628168	0.0	0.0	0.6022624012837582	0.02701851217500019	4.230209214689365	0.0	0.051283525619774714	0.2940578174443795	0.02190890230037352	0.8763960291880193	0.01561371192254026	0.0	0.9999999999998668	0.0	0.0	0.10737783756435566	0.06451440149299546	108	0	0
927	5	81	0.0009	-0.0005	100.0	518.67	642.38	1592.17	1400.48	14.62	21.61	554.47	2388.02	9073.63	1.3	47.26	522.34	2387.98	8148.93	8.4031	0.03	392	2388	100.0	39.08	23.4464	518.67	642.3720000000002	1586.7239999999977	1401.1380000000006	14.62	21.61000000000001	554.4060000000002	2388.0080000000007	9068.104000000003	1.3	47.27800000000001	522.3560000000001	2387.9800000000005	8151.31	8.400220000000001	0.03	391.2	2388.0	100.0	39.046000000000035	23.425579999999997	0.0	0.3581480140946909	5.664369338241339	4.052322790696504	0.0	0.0	0.17854971296532535	0.021679483388965862	3.645000685866597	0.0	0.10871982339941076	0.4030260537483751	0.01732050807572005	5.210657348168639	0.018083196620064648	0.0	0.836660026534073	0.0	0.0	0.06148170459574712	0.022656610514388848	188	0	0
81	1	82	-0.0012	0.0001	100.0	518.67	642.04	1589.07	1399.17	14.62	21.61	554.18	2388.1	9048.22	1.3	47.25	521.95	2388.03	8134.04	8.3986	0.03	393	2388	100.0	38.89	23.2713	518.67	642.1639999999998	1585.8140000000005	1400.5639999999999	14.62	21.61	553.8419999999999	2388.076000000001	9045.485999999999	1.3	47.41399999999998	521.8520000000002	2388.094	8133.375999999994	8.407860000000001	0.03	392.6	2388.0	100.0	38.866	23.333260000000006	0.0	0.3233109957923573	4.6409891187117305	4.379820772588961	0.0	0.0	0.2568462575155641	0.026076809621870263	2.556800735318037	0.0	0.14363147287416908	0.29149614062627754	0.0541294744111223	2.5872437071142156	0.019092747314099847	0.0	0.8944271909998825	0.0	0.0	0.054129474410931015	0.04149581906650834	110	0	0
273	2	82	0.0035	-0.0001	100.0	518.67	641.86	1587.24	1402.78	14.62	21.61	554.17	2388.01	9055.28	1.3	47.19	522.3	2388.0	8135.13	8.3428	0.03	391	2388	100.0	39.17	23.4491	518.67	641.802	1585.3339999999996	1395.93	14.62	21.60999999999999	554.6760000000003	2388.002000000001	9056.189999999997	1.3	47.19799999999998	522.6020000000002	2388.033999999999	8135.985999999993	8.388560000000005	0.03	390.8	2388.0	100.0	39.062	23.432280000000024	0.0	0.3990238088133243	4.046384806219199	4.845513388692911	0.0	5.960816896317432e-09	0.4783095232169149	0.013038404812283362	2.2097511171959816	0.0	0.04969909455913121	0.400774250669974	0.04615192303555412	1.2519305092512472	0.02763137709199711	0.0	0.4472135954998777	0.0	0.0	0.103295692068939	0.09175141415803947	205	0	0
560	3	82	-0.003	-0.0003	100.0	518.67	642.24	1583.69	1400.4	14.62	21.61	553.7	2388.05	9071.16	1.3	47.22	522.16	2388.05	8148.16	8.4089	0.03	393	2388	100.0	38.87	23.3822	518.67	642.2540000000001	1581.6580000000006	1402.4880000000005	14.62	21.61000000000001	553.6020000000002	2388.054	9063.416000000008	1.3	47.33600000000004	521.9520000000003	2388.018	8145.274000000002	8.403659999999997	0.03	391.8	2388.0	100.0	38.93000000000002	23.389659999999967	0.0	0.31069277429644016	1.561816250393231	2.093423034169771	0.0	0.0	0.24539763649747245	0.028809720581583938	5.406646835139247	0.0	0.09208691546573268	0.5370940327352701	0.05167204273095252	3.361618657736415	0.014348275157668053	0.0	1.3038404810405773	0.0	0.0	0.07106335201776352	0.07478257149898321	97	0	0
739	4	82	-0.0003	0.0004	100.0	518.67	642.66	1582.04	1404.73	14.62	21.61	553.76	2388.05	9053.33	1.3	47.3	521.87	2388.1	8136.0	8.4169	0.03	392	2388	100.0	38.93	23.2496	518.67	642.5400000000002	1586.3719999999992	1406.8459999999982	14.62	21.61000000000001	553.8180000000001	2388.0599999999986	9055.122	1.3	47.38000000000002	521.6919999999997	2388.072	8136.355999999998	8.417419999999991	0.03	392.6	2388.0	100.0	38.90000000000001	23.32881999999999	0.0	0.3394112549696451	4.304598703711493	1.759695996474339	0.0	0.0	0.5756474615596717	0.02345207880169576	2.8241405772449983	0.0	0.05787918451390004	0.2445812748354176	0.026832815729926462	0.7756481160800092	0.015425044570440482	0.0	0.8944271909998368	0.0	0.0	0.10559356040969943	0.06298707803986033	107	0	0
928	5	82	-0.0001	-0.0001	100.0	518.67	642.5	1584.27	1400.08	14.62	21.61	555.48	2387.98	9063.76	1.3	47.19	522.64	2388.04	8153.87	8.4127	0.03	392	2388	100.0	38.86	23.333000000000002	518.67	642.274	1587.1719999999978	1401.1260000000007	14.62	21.61000000000001	554.5640000000002	2388.000000000001	9066.956000000006	1.3	47.23	522.4420000000001	2387.9900000000007	8153.098000000001	8.40592	0.03	391.4	2388.0	100.0	39.028000000000034	23.4021	0.0	0.15773395322501296	5.275539782809894	4.056104042057895	0.0	0.0	0.5185364018081617	0.02345207879934063	3.983595109944943	0.0	0.07141428428542672	0.4099024274140924	0.03240370349235073	3.8232276939853485	0.016160662115144917	0.0	0.8944271909999342	0.0	0.0	0.09859006035091757	0.04257863313917951	187	0	0
82	1	83	0.0004	0.0005	100.0	518.67	642.66	1588.05	1406.38	14.62	21.61	553.49	2388.08	9049.08	1.3	47.22	521.93	2388.05	8131.32	8.4128	0.03	391	2388	100.0	38.8	23.3274	518.67	642.2979999999998	1587.2720000000006	1401.02	14.62	21.61	553.8459999999999	2388.076000000001	9046.828	1.3	47.37799999999998	521.7820000000002	2388.072	8132.857999999993	8.41456	0.03	392.4	2388.0	100.0	38.85	23.329020000000003	0.0	0.3688088936023176	3.707528826590589	4.924789335596201	0.0	0.0	0.24965976848455315	0.026076809621870263	2.255630732211346	0.0	0.16843396332094682	0.18593009439036326	0.041472882707035766	2.709966789464461	0.010516796090065849	0.0	1.1401754250991056	0.0	0.0	0.060415229868012975	0.04061018345194151	109	0	0
274	2	83	0.0	-0.0004	100.0	518.67	641.73	1585.18	1398.81	14.62	21.61	554.18	2388.07	9047.88	1.3	47.13	523.13	2388.04	8135.08	8.3997	0.03	390	2388	100.0	39.0	23.4056	518.67	641.6600000000002	1584.9299999999996	1396.8440000000005	14.62	21.60999999999999	554.5460000000003	2388.018000000001	9054.001999999997	1.3	47.199999999999974	522.7140000000002	2388.0459999999994	8135.831999999993	8.388140000000005	0.03	390.6	2388.0	100.0	39.07	23.406060000000025	0.0	0.18316659084001052	3.9121157958324	4.877943214101828	0.0	5.960816896317432e-09	0.5130594507463291	0.031144823005338725	3.7991604335687943	0.0	0.045825756949527036	0.4630118788974937	0.03507135583093355	1.3184346779395797	0.027394762273108816	0.0	0.5477225575050825	0.0	0.0	0.09460443964213	0.07078865022022078	204	0	0
